CodigoCNES,NomeFantasia,codigo_tratado,nome_tratado
"OrderedDict([('codigo', '3671461')])","OrderedDict([('Nome', 'CONSULTORIO DRA JUSSARA BATISTA')])",3671461,CONSULTORIO DRA JUSSARA BATISTA
"OrderedDict([('codigo', '3698106')])","OrderedDict([('Nome', 'CONSULTORIO DRA LUCIA MARIA')])",3698106,CONSULTORIO DRA LUCIA MARIA
"OrderedDict([('codigo', '3663442')])","OrderedDict([('Nome', 'CONSULTORIO DRA MARIA DE FATIMA')])",3663442,CONSULTORIO DRA MARIA DE FATIMA
"OrderedDict([('codigo', '3721922')])","OrderedDict([('Nome', 'CONSULTORIO DRA DENISE COSTA')])",3721922,CONSULTORIO DRA DENISE COSTA
"OrderedDict([('codigo', '7124287')])","OrderedDict([('Nome', 'NEOM CLINICAL')])",7124287,NEOM CLINICAL
"OrderedDict([('codigo', '7124368')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR MAXWELL RODRIGUES')])",7124368,CONSULTORIO ODONTOLOGICO DR MAXWELL RODRIGUES
"OrderedDict([('codigo', '3189090')])","OrderedDict([('Nome', 'USF PARQUE DAS DUNAS')])",3189090,USF PARQUE DAS DUNAS
"OrderedDict([('codigo', '3747328')])","OrderedDict([('Nome', 'CANSULTORIO DR LEVI HIGINO')])",3747328,CANSULTORIO DR LEVI HIGINO
"OrderedDict([('codigo', '3747417')])","OrderedDict([('Nome', 'UNIVITAE CLINICA')])",3747417,UNIVITAE CLINICA
"OrderedDict([('codigo', '7021275')])","OrderedDict([('Nome', 'NEUROLIFE')])",7021275,NEUROLIFE
"OrderedDict([('codigo', '7035284')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR SERGIO LUIZ')])",7035284,CONSULTORIO ODONTOLOGICO DR SERGIO LUIZ
"OrderedDict([('codigo', '3837947')])","OrderedDict([('Nome', 'CONSULTORIO DR RUY ALEXANDRO')])",3837947,CONSULTORIO DR RUY ALEXANDRO
"OrderedDict([('codigo', '3845559')])","OrderedDict([('Nome', 'CONSULTORIO DRA VANESSA ALMIM BRITO')])",3845559,CONSULTORIO DRA VANESSA ALMIM BRITO
"OrderedDict([('codigo', '7069820')])","OrderedDict([('Nome', 'CONSULTORIO DRA LAURA MARIA D ALMEIDA')])",7069820,CONSULTORIO DRA LAURA MARIA D ALMEIDA
"OrderedDict([('codigo', '7073208')])","OrderedDict([('Nome', 'DENTISTAS E ASSOCIADOS')])",7073208,DENTISTAS E ASSOCIADOS
"OrderedDict([('codigo', '7150660')])","OrderedDict([('Nome', 'INSTITUTO DE RADIOLOGIA DE NATAL')])",7150660,INSTITUTO DE RADIOLOGIA DE NATAL
"OrderedDict([('codigo', '7025831')])","OrderedDict([('Nome', 'CONSULTORIO DE NUTRICAO MARIA VIVIANE PAIVA')])",7025831,CONSULTORIO DE NUTRICAO MARIA VIVIANE PAIVA
"OrderedDict([('codigo', '7081162')])","OrderedDict([('Nome', 'CONSULTORIO DRA ELIANNA ROCHA')])",7081162,CONSULTORIO DRA ELIANNA ROCHA
"OrderedDict([('codigo', '7086431')])","OrderedDict([('Nome', 'CONSULTORIO DRA ILZA CARLA')])",7086431,CONSULTORIO DRA ILZA CARLA
"OrderedDict([('codigo', '5703263')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO FRANCIMEYRE FREITAS REBOUCAS')])",5703263,CONSULTORIO ODONTOLOGICO FRANCIMEYRE FREITAS REBOUCAS
"OrderedDict([('codigo', '7051573')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA VIRNA ROCHA')])",7051573,CONSULTORIO MEDICO DRA VIRNA ROCHA
"OrderedDict([('codigo', '7051581')])","OrderedDict([('Nome', 'HOSPITAL BRASILEIRO DA VISAO')])",7051581,HOSPITAL BRASILEIRO DA VISAO
"OrderedDict([('codigo', '7054610')])","OrderedDict([('Nome', 'VITAL MED')])",7054610,VITAL MED
"OrderedDict([('codigo', '3854566')])","OrderedDict([('Nome', 'CONSULTORIO DRA MARISTELA NOBRE')])",3854566,CONSULTORIO DRA MARISTELA NOBRE
"OrderedDict([('codigo', '3972615')])","OrderedDict([('Nome', 'CONSULTORIO DRA ANGELA MARIA ROMEIRO')])",3972615,CONSULTORIO DRA ANGELA MARIA ROMEIRO
"OrderedDict([('codigo', '3979490')])","OrderedDict([('Nome', 'CENTRO CLINICO DO VALE')])",3979490,CENTRO CLINICO DO VALE
"OrderedDict([('codigo', '7025459')])","OrderedDict([('Nome', 'SESC SAUDE DA MULHER UNIDADE MOVEL')])",7025459,SESC SAUDE DA MULHER UNIDADE MOVEL
"OrderedDict([('codigo', '7102186')])","OrderedDict([('Nome', 'ESPACO SAUDE TIROL')])",7102186,ESPACO SAUDE TIROL
"OrderedDict([('codigo', '7182198')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA ISABELA CARVALHO')])",7182198,CONSULTORIO MEDICO DRA ISABELA CARVALHO
"OrderedDict([('codigo', '7183992')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR DANILO GONZAGA')])",7183992,CONSULTORIO ODONTOLOGICO DR DANILO GONZAGA
"OrderedDict([('codigo', '7184662')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DRA ZITA DE SOUZA ROCHA')])",7184662,CONSULTORIO MEDICO DRA ZITA DE SOUZA ROCHA
"OrderedDict([('codigo', '7186037')])","OrderedDict([('Nome', 'PRONTONEURO')])",7186037,PRONTONEURO
"OrderedDict([('codigo', '7186290')])","OrderedDict([('Nome', 'PACHECO E ARMSTRONG SERVICOS MEDICOS')])",7186290,PACHECO E ARMSTRONG SERVICOS MEDICOS
"OrderedDict([('codigo', '7127855')])","OrderedDict([('Nome', 'NATAL LAB')])",7127855,NATAL LAB
"OrderedDict([('codigo', '7130279')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANA CAROLINE')])",7130279,CONSULTORIO ODONTOLOGICO DRA ANA CAROLINE
"OrderedDict([('codigo', '7132506')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ALEIXO FIGUEIRA')])",7132506,CONSULTORIO ODONTOLOGICO DR ALEIXO FIGUEIRA
"OrderedDict([('codigo', '3765504')])","OrderedDict([('Nome', 'CONSULTORIO DRA ILANA MARIA MOTA')])",3765504,CONSULTORIO DRA ILANA MARIA MOTA
"OrderedDict([('codigo', '3769453')])","OrderedDict([('Nome', 'CLINICAL MED')])",3769453,CLINICAL MED
"OrderedDict([('codigo', '3832333')])","OrderedDict([('Nome', 'CONSULTORIO DRA MARIA BATISTA')])",3832333,CONSULTORIO DRA MARIA BATISTA
"OrderedDict([('codigo', '5504511')])","OrderedDict([('Nome', 'NATALCOR')])",5504511,NATALCOR
"OrderedDict([('codigo', '3942112')])","OrderedDict([('Nome', 'CONSULTORIO DRA POLIANA MEDEIROS')])",3942112,CONSULTORIO DRA POLIANA MEDEIROS
"OrderedDict([('codigo', '3942279')])","OrderedDict([('Nome', 'CONSULTORIO DRA ELIZENILMA DOS SANTOS')])",3942279,CONSULTORIO DRA ELIZENILMA DOS SANTOS
"OrderedDict([('codigo', '3951790')])","OrderedDict([('Nome', 'CONSULTORIO DRA ADRIANA')])",3951790,CONSULTORIO DRA ADRIANA
"OrderedDict([('codigo', '5208475')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA JACYANE MELO')])",5208475,CONSULTORIO ODONTOLOGICO DRA JACYANE MELO
"OrderedDict([('codigo', '5208882')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA THAISE CORTEZ')])",5208882,CONSULTORIO ODONTOLOGICO DRA THAISE CORTEZ
"OrderedDict([('codigo', '5211522')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA JANNINE BARBALHO')])",5211522,CONSULTORIO ODONTOLOGICO DRA JANNINE BARBALHO
"OrderedDict([('codigo', '5234662')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA EULALIA MARIA')])",5234662,CONSULTORIO ODONTOLOGICO DRA EULALIA MARIA
"OrderedDict([('codigo', '5265231')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ALEXANDRE LIMA')])",5265231,CONSULTORIO ODONTOLOGICO DR ALEXANDRE LIMA
"OrderedDict([('codigo', '5078741')])","OrderedDict([('Nome', 'ENDO VISION')])",5078741,ENDO VISION
"OrderedDict([('codigo', '5116961')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANA CAROLINA VIEIRA')])",5116961,CONSULTORIO ODONTOLOGICO DRA ANA CAROLINA VIEIRA
"OrderedDict([('codigo', '5117437')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA MARIA HELENA FERN NDES')])",5117437,CONSULTORIO ODONTOLOGICO DRA MARIA HELENA FERN NDES
"OrderedDict([('codigo', '5120918')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR WENDELL FERNANDES')])",5120918,CONSULTORIO ODONTOLOGICO DR WENDELL FERNANDES
"OrderedDict([('codigo', '5106567')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO DR PAULO SERGIO MACEDO')])",5106567,CONSULTORIO MEDICO DR PAULO SERGIO MACEDO
"OrderedDict([('codigo', '5116929')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ANYSABELLE TELEMACO')])",5116929,CONSULTORIO ODONTOLOGICO DRA ANYSABELLE TELEMACO
"OrderedDict([('codigo', '5120969')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO MARIA DO CARMO')])",5120969,CONSULTORIO MEDICO MARIA DO CARMO
"OrderedDict([('codigo', '5010659')])","OrderedDict([('Nome', 'CONSULTORIO DRA CECILIA ANDREA')])",5010659,CONSULTORIO DRA CECILIA ANDREA
"OrderedDict([('codigo', '5012554')])","OrderedDict([('Nome', 'CONSULTORIO DRA FRANCISCA EUGENIA MEDEIROS')])",5012554,CONSULTORIO DRA FRANCISCA EUGENIA MEDEIROS
"OrderedDict([('codigo', '5115329')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA MARY DA SILVEIRA')])",5115329,CONSULTORIO ODONTOLOGICO DRA MARY DA SILVEIRA
"OrderedDict([('codigo', '5119383')])","OrderedDict([('Nome', 'CONSULTORIO DRA ISA REJANE')])",5119383,CONSULTORIO DRA ISA REJANE
"OrderedDict([('codigo', '5121663')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ANTONIO PONTES')])",5121663,CONSULTORIO ODONTOLOGICO DR ANTONIO PONTES
"OrderedDict([('codigo', '5125162')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA RENATA GALVAO')])",5125162,CONSULTORIO ODONTOLOGICO DRA RENATA GALVAO
"OrderedDict([('codigo', '5129931')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO LUCIA MARIA PONTES')])",5129931,CONSULTORIO MEDICO LUCIA MARIA PONTES
"OrderedDict([('codigo', '5136164')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA MARIA DE FATIMA')])",5136164,CONSULTORIO ODONTOLOGICO DRA MARIA DE FATIMA
"OrderedDict([('codigo', '5142229')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR MOREIRA')])",5142229,CONSULTORIO ODONTOLOGICO DR MOREIRA
"OrderedDict([('codigo', '5243424')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO EMERSON PIMENTA DE MELO')])",5243424,CONSULTORIO ODONTOLOGICO EMERSON PIMENTA DE MELO
"OrderedDict([('codigo', '5247098')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO LUANA BATISTA LEAL')])",5247098,CONSULTORIO ODONTOLOGICO LUANA BATISTA LEAL
"OrderedDict([('codigo', '5252091')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO ANA CRISTINA PIERRE DOS SANTOS')])",5252091,CONSULTORIO ODONTOLOGICO ANA CRISTINA PIERRE DOS SANTOS
"OrderedDict([('codigo', '5253926')])","OrderedDict([('Nome', 'CLINICA MAIA E MELO')])",5253926,CLINICA MAIA E MELO
"OrderedDict([('codigo', '5261856')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO PATRICIA GUERRA FIGUEIREDO DA SILVA')])",5261856,CONSULTORIO ODONTOLOGICO PATRICIA GUERRA FIGUEIREDO DA SILVA
"OrderedDict([('codigo', '5276756')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO NARIA DAS GRACAS MORAES DE A SOUZA')])",5276756,CONSULTORIO ODONTOLOGICO NARIA DAS GRACAS MORAES DE A SOUZA
"OrderedDict([('codigo', '5288118')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO RICARDO ZACCARA BARBOSA')])",5288118,CONSULTORIO MEDICO RICARDO ZACCARA BARBOSA
"OrderedDict([('codigo', '5288193')])","OrderedDict([('Nome', 'CONSULTORIO MEDICO BERNARDO CELESTINO PIMENTEL B SOUTO')])",5288193,CONSULTORIO MEDICO BERNARDO CELESTINO PIMENTEL B SOUTO
"OrderedDict([('codigo', '5295858')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO SUELY ARAUJO')])",5295858,CONSULTORIO ODONTOLOGICO SUELY ARAUJO
"OrderedDict([('codigo', '5201314')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA ROSANGELA PINHEIRO')])",5201314,CONSULTORIO ODONTOLOGICO DRA ROSANGELA PINHEIRO
"OrderedDict([('codigo', '5203384')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR SERGIO CARLAN')])",5203384,CONSULTORIO ODONTOLOGICO DR SERGIO CARLAN
"OrderedDict([('codigo', '3972496')])","OrderedDict([('Nome', 'CONSULTORIO DR JOAO ALFREDO')])",3972496,CONSULTORIO DR JOAO ALFREDO
"OrderedDict([('codigo', '3977587')])","OrderedDict([('Nome', 'CONSULTORIO DR CARLOS TRIGUEIRO')])",3977587,CONSULTORIO DR CARLOS TRIGUEIRO
"OrderedDict([('codigo', '3970132')])","OrderedDict([('Nome', 'CONSULTORIO DRA MARIA DAS GRACAS AMORIM')])",3970132,CONSULTORIO DRA MARIA DAS GRACAS AMORIM
"OrderedDict([('codigo', '3987086')])","OrderedDict([('Nome', 'CONSULTORIO DR PETRONIO JOSE CAVALCANTI')])",3987086,CONSULTORIO DR PETRONIO JOSE CAVALCANTI
"OrderedDict([('codigo', '3982157')])","OrderedDict([('Nome', 'CLINICA JOSE ARAUJO')])",3982157,CLINICA JOSE ARAUJO
"OrderedDict([('codigo', '7829779')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA LEITE OLIVEIRA')])",7829779,CONSULTORIO DE PSICOLOGIA LEITE OLIVEIRA
"OrderedDict([('codigo', '7821603')])","OrderedDict([('Nome', 'CONSULTORIO DE NUTRICAO')])",7821603,CONSULTORIO DE NUTRICAO
"OrderedDict([('codigo', '7825498')])","OrderedDict([('Nome', 'CEOP CLINICA ESPECIALIZADA EM ODONTOLOGIA E PSICOLOGIA')])",7825498,CEOP CLINICA ESPECIALIZADA EM ODONTOLOGIA E PSICOLOGIA
"OrderedDict([('codigo', '7824718')])","OrderedDict([('Nome', 'SORRIDENTS')])",7824718,SORRIDENTS
"OrderedDict([('codigo', '7819439')])","OrderedDict([('Nome', 'LAVINIA SOUZA TERAPIA INTENSIVA PEDIASUIT')])",7819439,LAVINIA SOUZA TERAPIA INTENSIVA PEDIASUIT
"OrderedDict([('codigo', '7823258')])","OrderedDict([('Nome', 'CLIAD')])",7823258,CLIAD
"OrderedDict([('codigo', '9406964')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR CARLOS MONTENEGRO')])",9406964,CONSULTORIO ODONTOLOGICO DR CARLOS MONTENEGRO
"OrderedDict([('codigo', '7819366')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA FLAVIA CAMARA DO VALE')])",7819366,CONSULTORIO DE PSICOLOGIA FLAVIA CAMARA DO VALE
"OrderedDict([('codigo', '7820380')])","OrderedDict([('Nome', 'IMPO ODONTOLOGIA INTEGRADA')])",7820380,IMPO ODONTOLOGIA INTEGRADA
"OrderedDict([('codigo', '7840934')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR HENRIQUE')])",7840934,CONSULTORIO ODONTOLOGICO DR HENRIQUE
"OrderedDict([('codigo', '7844484')])","OrderedDict([('Nome', 'MAURICIO DE LACERDA PRO CHECK UP')])",7844484,MAURICIO DE LACERDA PRO CHECK UP
"OrderedDict([('codigo', '7829914')])","OrderedDict([('Nome', 'CLAUDINE VANESSA DE ALBUQUERQUE MEDEIROS GALVAO')])",7829914,CLAUDINE VANESSA DE ALBUQUERQUE MEDEIROS GALVAO
"OrderedDict([('codigo', '7842058')])","OrderedDict([('Nome', 'SABOIA COELHO SERVICOS MEDICOS')])",7842058,SABOIA COELHO SERVICOS MEDICOS
"OrderedDict([('codigo', '7865414')])","OrderedDict([('Nome', 'CONSULTORIO MATHEUS AMARAL')])",7865414,CONSULTORIO MATHEUS AMARAL
"OrderedDict([('codigo', '7875568')])","OrderedDict([('Nome', 'ELAINE MUNIC TORRES FERREIRA')])",7875568,ELAINE MUNIC TORRES FERREIRA
"OrderedDict([('codigo', '7868642')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO ADRIANA VASCONCELOS')])",7868642,CONSULTORIO ODONTOLOGICO ADRIANA VASCONCELOS
"OrderedDict([('codigo', '7865627')])","OrderedDict([('Nome', 'CLINI MAIS')])",7865627,CLINI MAIS
"OrderedDict([('codigo', '7875126')])","OrderedDict([('Nome', 'L D COUTINHO FISIOTERAPIA')])",7875126,L D COUTINHO FISIOTERAPIA
"OrderedDict([('codigo', '7868715')])","OrderedDict([('Nome', 'PROTEMIX')])",7868715,PROTEMIX
"OrderedDict([('codigo', '7893086')])","OrderedDict([('Nome', 'ODONTO FORTES')])",7893086,ODONTO FORTES
"OrderedDict([('codigo', '9406344')])","OrderedDict([('Nome', 'CONSULTORIO DE FISIOTERAPIA DRA ISABEL CHRISTINA')])",9406344,CONSULTORIO DE FISIOTERAPIA DRA ISABEL CHRISTINA
"OrderedDict([('codigo', '9408231')])","OrderedDict([('Nome', 'CENTRO PEDIATRICO DE NATAL')])",9408231,CENTRO PEDIATRICO DE NATAL
"OrderedDict([('codigo', '7893612')])","OrderedDict([('Nome', 'CONSULTORIO FLAVIA SATURNINO')])",7893612,CONSULTORIO FLAVIA SATURNINO
"OrderedDict([('codigo', '7898177')])","OrderedDict([('Nome', 'IPS')])",7898177,IPS
"OrderedDict([('codigo', '7899076')])","OrderedDict([('Nome', 'CENTRO DE REABILITACAO ORAL DE NATAL LTDA ME')])",7899076,CENTRO DE REABILITACAO ORAL DE NATAL LTDA ME
"OrderedDict([('codigo', '7894910')])","OrderedDict([('Nome', 'BELLA FORMA CLINIC CENTER')])",7894910,BELLA FORMA CLINIC CENTER
"OrderedDict([('codigo', '7903642')])","OrderedDict([('Nome', 'PSICENTER')])",7903642,PSICENTER
"OrderedDict([('codigo', '7897545')])","OrderedDict([('Nome', 'CONSULTORIO LEYLANE LESSA')])",7897545,CONSULTORIO LEYLANE LESSA
"OrderedDict([('codigo', '7906684')])","OrderedDict([('Nome', 'ELISA ABREU ODONTOLOGIA')])",7906684,ELISA ABREU ODONTOLOGIA
"OrderedDict([('codigo', '7908032')])","OrderedDict([('Nome', 'CLINICA GINECOLOGIA E OBSTETRICIS NO VILLE SANTE')])",7908032,CLINICA GINECOLOGIA E OBSTETRICIS NO VILLE SANTE
"OrderedDict([('codigo', '7908717')])","OrderedDict([('Nome', 'CONSULTORIO MACHADO FREIRE')])",7908717,CONSULTORIO MACHADO FREIRE
"OrderedDict([('codigo', '7907990')])","OrderedDict([('Nome', 'ODONTO PRIME 24 HORAS')])",7907990,ODONTO PRIME 24 HORAS
"OrderedDict([('codigo', '7908687')])","OrderedDict([('Nome', 'CONSULTORIO CARTAXO BARROS VERAS')])",7908687,CONSULTORIO CARTAXO BARROS VERAS
"OrderedDict([('codigo', '7913559')])","OrderedDict([('Nome', 'CONSULTORIO CHRISTIAN MAR')])",7913559,CONSULTORIO CHRISTIAN MAR
"OrderedDict([('codigo', '7913478')])","OrderedDict([('Nome', 'ODONTO LOGICA')])",7913478,ODONTO LOGICA
"OrderedDict([('codigo', '7950411')])","OrderedDict([('Nome', 'NABANALISES')])",7950411,NABANALISES
"OrderedDict([('codigo', '7955383')])","OrderedDict([('Nome', 'PAN MED')])",7955383,PAN MED
"OrderedDict([('codigo', '7958021')])","OrderedDict([('Nome', 'UBS QUINTAS')])",7958021,UBS QUINTAS
"OrderedDict([('codigo', '7965397')])","OrderedDict([('Nome', 'ANAPED')])",7965397,ANAPED
"OrderedDict([('codigo', '7978030')])","OrderedDict([('Nome', 'FERTILITE MEDICAL LTDA')])",7978030,FERTILITE MEDICAL LTDA
"OrderedDict([('codigo', '7954298')])","OrderedDict([('Nome', 'CPCLIN')])",7954298,CPCLIN
"OrderedDict([('codigo', '7981759')])","OrderedDict([('Nome', 'MEDSANUS SERVICOS MEDICOS')])",7981759,MEDSANUS SERVICOS MEDICOS
"OrderedDict([('codigo', '7997469')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO ELIAKIM MEDEIROS')])",7997469,CONSULTORIO ODONTOLOGICO ELIAKIM MEDEIROS
"OrderedDict([('codigo', '7995547')])","OrderedDict([('Nome', 'ESPACO 4 LIFE')])",7995547,ESPACO 4 LIFE
"OrderedDict([('codigo', '7970536')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DRA CLARICE BLANKENBURG')])",7970536,CONSULTORIO DE PSICOLOGIA DRA CLARICE BLANKENBURG
"OrderedDict([('codigo', '7993145')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR ANDRE LUIZ')])",7993145,CONSULTORIO ODONTOLOGICO DR ANDRE LUIZ
"OrderedDict([('codigo', '7997434')])","OrderedDict([('Nome', 'ODONTO LUX')])",7997434,ODONTO LUX
"OrderedDict([('codigo', '7994508')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR JOAO ROBERTO')])",7994508,CONSULTORIO ODONTOLOGICO DR JOAO ROBERTO
"OrderedDict([('codigo', '7993137')])","OrderedDict([('Nome', 'EMPREENDIMENTOS MEDICOS CARVALHO LTDA EPP')])",7993137,EMPREENDIMENTOS MEDICOS CARVALHO LTDA EPP
"OrderedDict([('codigo', '7993129')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA DARLIANE DE OLIVEIRA')])",7993129,CONSULTORIO DE PSICOLOGIA DARLIANE DE OLIVEIRA
"OrderedDict([('codigo', '9000216')])","OrderedDict([('Nome', 'INTERVE RN')])",9000216,INTERVE RN
"OrderedDict([('codigo', '9001301')])","OrderedDict([('Nome', 'ORAL ESTETIC')])",9001301,ORAL ESTETIC
"OrderedDict([('codigo', '9011668')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA CARLA CAROLINA')])",9011668,CONSULTORIO ODONTOLOGICO DRA CARLA CAROLINA
"OrderedDict([('codigo', '9025774')])","OrderedDict([('Nome', 'CONSULTORIO NUTRICIONAL DE MARIA LUIZA AZEVEDO')])",9025774,CONSULTORIO NUTRICIONAL DE MARIA LUIZA AZEVEDO
"OrderedDict([('codigo', '9020268')])","OrderedDict([('Nome', 'ONCO VITA CLINICA LTDA ME')])",9020268,ONCO VITA CLINICA LTDA ME
"OrderedDict([('codigo', '9030212')])","OrderedDict([('Nome', 'SCIENTIART')])",9030212,SCIENTIART
"OrderedDict([('codigo', '9047883')])","OrderedDict([('Nome', 'CLINICA DE ORTOPEDIA')])",9047883,CLINICA DE ORTOPEDIA
"OrderedDict([('codigo', '9045880')])","OrderedDict([('Nome', 'ING PSICOLOGIA CLINICA')])",9045880,ING PSICOLOGIA CLINICA
"OrderedDict([('codigo', '9057447')])","OrderedDict([('Nome', 'NOVOS RUMOS EDUCACAO E SAUDE')])",9057447,NOVOS RUMOS EDUCACAO E SAUDE
"OrderedDict([('codigo', '9059288')])","OrderedDict([('Nome', 'CONSULTORIO DE PSICOLOGIA LUCIANA REVOREDO')])",9059288,CONSULTORIO DE PSICOLOGIA LUCIANA REVOREDO
"OrderedDict([('codigo', '9059164')])","OrderedDict([('Nome', 'M R SERVICOS MEDICOS HOSPITALARES')])",9059164,M R SERVICOS MEDICOS HOSPITALARES
"OrderedDict([('codigo', '9313575')])","OrderedDict([('Nome', 'CENTRO DE PATOLOGIA CLINICA')])",9313575,CENTRO DE PATOLOGIA CLINICA
"OrderedDict([('codigo', '9313532')])","OrderedDict([('Nome', 'CENTRO DE PATOLOGIA CLINICA')])",9313532,CENTRO DE PATOLOGIA CLINICA
"OrderedDict([('codigo', '7942788')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO CIRURGIA FACIAL VASQUEZ')])",7942788,CONSULTORIO ODONTOLOGICO CIRURGIA FACIAL VASQUEZ
"OrderedDict([('codigo', '7951949')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA EDNA MARIA GALVAO')])",7951949,CONSULTORIO ODONTOLOGICO DRA EDNA MARIA GALVAO
"OrderedDict([('codigo', '7960530')])","OrderedDict([('Nome', 'INSTITUTO BEM TE VI')])",7960530,INSTITUTO BEM TE VI
"OrderedDict([('codigo', '7964064')])","OrderedDict([('Nome', 'DENTAL DESIGN')])",7964064,DENTAL DESIGN
"OrderedDict([('codigo', '7972318')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLIGICO DR RUBENS PINTO')])",7972318,CONSULTORIO ODONTOLIGICO DR RUBENS PINTO
"OrderedDict([('codigo', '7972369')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DR RODRIGO MAFRA')])",7972369,CONSULTORIO ODONTOLOGICO DR RODRIGO MAFRA
"OrderedDict([('codigo', '7971869')])","OrderedDict([('Nome', 'INFINITY ODONTOLOGIA')])",7971869,INFINITY ODONTOLOGIA
"OrderedDict([('codigo', '7972083')])","OrderedDict([('Nome', 'CONSULTORIO DRA NATALIA ALVES')])",7972083,CONSULTORIO DRA NATALIA ALVES
"OrderedDict([('codigo', '7973136')])","OrderedDict([('Nome', 'DNA LAURENTINO')])",7973136,DNA LAURENTINO
"OrderedDict([('codigo', '7923287')])","OrderedDict([('Nome', 'UPA 24H POTENGI')])",7923287,UPA 24H POTENGI
"OrderedDict([('codigo', '7980868')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO DRA FABIANA FEITOSA')])",7980868,CONSULTORIO ODONTOLOGICO DRA FABIANA FEITOSA
"OrderedDict([('codigo', '7982879')])","OrderedDict([('Nome', 'FELIZODONTO')])",7982879,FELIZODONTO
"OrderedDict([('codigo', '7999534')])","OrderedDict([('Nome', 'CONSULTORIO ODONTOLOGICO')])",7999534,CONSULTORIO ODONTOLOGICO
"OrderedDict([('codigo', '7994427')])","OrderedDict([('Nome', 'CONSULTORIO DRA ILANA BARROS')])",7994427,CONSULTORIO DRA ILANA BARROS
"OrderedDict([('codigo', '9022066')])","OrderedDict([('Nome', 'JALES SERVICOS MEDICOS')])",9022066,JALES SERVICOS MEDICOS
"OrderedDict([('codigo', '9020225')])","OrderedDict([('Nome', 'MEDICAL LABOR')])",9020225,MEDICAL LABOR
"OrderedDict([('codigo', '9022090')])","OrderedDict([('Nome', 'NOVA ODONTO')])",9022090,NOVA ODONTO
"OrderedDict([('codigo', '9020128')])","OrderedDict([('Nome', 'DNA FERTIL LTDA')])",9020128,DNA FERTIL LTDA
